date_time,tweet,splchar1,splchar2,is_sarcastic
20-03-2021 15:06,b'Classic Chandler Bing \n#Friends #ChandlerBing #Sarcasm https://t.co/t3CgPGdVDx',b'Poornim23601254',b'',1
20-03-2021 14:58,b'Not my fault! \xf0\x9f\x98\x82 #warzone #callofduty #bounty #sarcasm #funny #twitch #notmyfault https://t.co/6JWlst6aqG',b'Lemonadekiller1',b'',1
20-03-2021 14:38,"b""I know this man's pain all too well...\n\n#Humor #Sarcasm #PizzaRolls #Snacks https://t.co/VqKPAAQJR9""",b'RealChrisGay',b'Connecticut',1
20-03-2021 14:24,b'After inter faith (love j!had) sanghis are now objecting to inter man-animal love! \xf0\x9f\x98\xad #Sarcasm https://t.co/el7SQheg4S',b'vivekashenoy',b'Bengaluru',1
20-03-2021 13:59,b'VCs can look at funding governments. Nothing else gives this kind of RoI. 100 Cr / month!!! Mind blowing!\n\n#Sarcasm',b'chatturg',b'',1
20-03-2021 13:57,b'I\xe2\x80\x99m not sure you get it @PepperellEddie if you don\xe2\x80\x99t agree with being a masked recluse your are the spawn of satan.\xe2\x80\xa6 https://t.co/OcQCNl0oTd',b'mygolfgeek',"b'Johns Creek, GA'",1
20-03-2021 13:45,"b""@DonaldJTrumpJr Haha. When #Sarcasm doesn't reach the news...""",b'NickBakhuis',b'The Netherlands',1
20-03-2021 13:41,b'@smerconish : Concerning the Teen Vogue editor being fired obviously the only solution is for parents to teach thei\xe2\x80\xa6 https://t.co/RaC2ylpXOE',b'OneAbsurdLife',b'Planet Carl',1
20-03-2021 13:27,b'@GregPaonessa1 Fire him!!! #sarcasm',b'rswigert22',"b'North Carolina, USA'",1
20-03-2021 13:27,"b""\xf0\x9f\x90\x9d's don't waste their time \xe2\x8c\x9a explaining to flies that \xf0\x9f\x8d\xaf is better than \xf0\x9f\x92\xa9! #Sarcasm #SaturdayThoughts #Thinkorswim""",b'therealbamidele',b'Paradigm Shifting',1
20-03-2021 13:24,"b'@GlacierSupply @robsmithonline Thank God no one in the US extorts, threatens, or has corrupt government officials.\xe2\x80\xa6 https://t.co/pWkbQS8tWI'",b'darkangel_usa',"b'F\xe2\x80\x94k Your Ideology, USA'",1
20-03-2021 13:17,b'The beginning was under Amit Shah but end game will be done by Kamala Harris! #operationKamala #BidenHarris. The po\xe2\x80\xa6 https://t.co/jbpAETisqh',b'vivekashenoy',b'Bengaluru',1
20-03-2021 13:07,b'How dare BBC presenters use social media?! #sarcasm\n\nNaga Munchetty: BBC Breakfast host sorry for liking flag tweets https://t.co/9Ima1TTJOP',b'rupertcheek',"b'Kingston upon Thames, London'",1
20-03-2021 12:49,b'https://t.co/wsejrHSJur\nwhen england want to paytm trophy and virat kohli\n#indianmemes #memes #desimemes\xe2\x80\xa6 https://t.co/EOMIebl177',b'KamalMarkam10',b'kanker',1
20-03-2021 12:41,b'@GregHuntMP Thanks Greg.  Your government has done a great job keeping us safe with the National Health quarantine\xe2\x80\xa6 https://t.co/5oyGDYzdqd',b'justchillin_aus',"b'Melbourne, Victoria, Australia'",1
20-03-2021 12:30,b'Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/CXUGwfjvYP #findyourthing\xe2\x80\xa6 https://t.co/4eYMFK5910',b'MDRashedParvez9',"b'Dhaka, Bangladesh'",1
20-03-2021 12:24,"b""This feels like fancy semantics to me and I'm not sure if I like it! #quote #inspirational #sarcasm #EnglishTeacher\xe2\x80\xa6 https://t.co/yiO0vYxeCM""",b'snarky_asider',"b'Virginia, USA'",1
20-03-2021 12:16,b'Let\xe2\x80\x99s not forget that the effects of emotional abuse are just as detrimental as the effects of physical&amp;sexual abus\xe2\x80\xa6 https://t.co/ThGuM9Z3QH',b'Zana_A_',"b'London, England'",1
20-03-2021 12:13,b'@QuavoSenpai Now that\xe2\x80\x99s a lot of murders. #sarcasm',b'Russell_Space',"b'Kalamazoo, MI'",1
20-03-2021 12:10,b'@SidDholakia This proves that Corona vaccine of china is not that effective. \xf0\x9f\x98\x82\n#Sarcasm',b'notbeingharsh',b'India',1
20-03-2021 12:06,b'I\xe2\x80\x99m sure MS-13 Gang members are nice people. Thx @POTUS for letting them in. #Goat #sarcasm',b'joeDirt59139963',b'',1
20-03-2021 11:54,b'@beccaleeeeeee Looks like we might end up going to war. This is looking great. #sarcasm \xf0\x9f\x98\x91',b'Survived4711ac',"b'New York, USA'",1
20-03-2021 11:40,"b""@Jeepers14312 @zoo_bear @Pooja_Chaudhuri She was trolling UK CM for his comments on #RippedJeansTwitter  \nYou guys don't know #sarcasm""",b'Mijan99009',b'',1
20-03-2021 11:20,b'@VeggieBeef @BradfemlyWalsh I feel empowered just looking at it #sarcasm #SoMuchSarcasm',b'strump3t',b'The Land of Nay Coats ',1
20-03-2021 11:10,"b""@_BertHandsome @LiveTrafficNSW But they're important. They're allowed to. #sarcasm.""",b'serehfas',b'',1
20-03-2021 10:43,b'She defenitely looks expensive.... #sarcasm https://t.co/sNm3CFkEfv',b'Klauwaard',"b'Aalst, Flanders'",1
20-03-2021 10:20,b'@infieldflygrl Wow. what a truly wonderful human being. #sarcasm',b'LiamErven',"b'des Plaines, Illinois'",1
20-03-2021 10:00,"b'There are other reasons too, but i\xe2\x80\x99ll go with this one.\n#desimemes #sarcasm #bollywoodmemes #rvcjinsta\xe2\x80\xa6 https://t.co/hfVQHqwtzY'",b'memekin',b'',1
20-03-2021 09:58,"b""@VolkanDogru_18 Yep...cause that's like 5.5GB of detail per second flashing by!\nHowever will a 2something gig a sec\xe2\x80\xa6 https://t.co/1c4jvYFyyz""",b'AlexBrangwin',"b'Wollongong, New South Wales'",1
20-03-2021 09:55,b'@captamarnath @dgship_goi @OfficeOf_MM @captvinaysingh @bjornhojgaard It is possible but if seafarers are given any\xe2\x80\xa6 https://t.co/Cx2OJCqAmX',b'rajeevjassal',"b'Mohali Sector 70, Mohali'",1
20-03-2021 09:18,b'@MogalAadil It is like all meat shops should not sell boneless meat because most dogs are bone eating dogs\xe2\x80\xa6 https://t.co/sZmV2gf8LN',b'kbsmehndiratta',b'India',1
20-03-2021 08:29,"b'#Sarcasm is an #art .\nIf it would be #science ,\nI would have done #PhD in it\xf0\x9f\x8c\x9a'",b'Sarcast31412815',b'',1
20-03-2021 08:25,b'What\n#dank #relatable #humor #twitterpost #tiktokmemes #instamemes #anime #dankmemesdaily #tweet #comedy\xe2\x80\xa6 https://t.co/VHMpuLnWmR',b'WasJosef',b'',1
20-03-2021 08:10,b'Yes because having a known racist (#HulkHogan) hosting alongside a respectable person who genuinely cares and helps\xe2\x80\xa6 https://t.co/RT3CXSv6WM',b'OrcaDiva80',"b'Hamilton, Ontario'",1
20-03-2021 08:04,"b'It\'s said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""'",b'MyWitsEndTweet',b'',1
20-03-2021 07:56,"b'@playapex got lag switched in ranked, the annoying thing is, is my team lived but it d/c me when i was reporting to\xe2\x80\xa6 https://t.co/GGZjhlyVdP'",b'4Lorn_Nightmare',b' Vegabond of xbox live',1
20-03-2021 07:56,"b'@lia_nici @JamesSunderl @BBCBreakfast @BBCNews @Ofcom @bbcpress Some folk will never call themselves British, will\xe2\x80\xa6 https://t.co/UWwacsgHMA'",b'PenguinBhoy',"b'Scotland, European Union'",1
20-03-2021 07:47,b'@ThomasL15051829 @Ledger Hey I am curious if we are 24 words buddy. Please share your 24 words so I can check if we\xe2\x80\xa6 https://t.co/eVU5witf0t',b'ArtIngandCrypto',b'World',1
20-03-2021 07:45,b'https://t.co/ZKXNq3RN90 A masterclass in #Sarcasm \n\n#ExOffenders #Employability #CriminalJusticeSystem #Trolls #RightToWork #HateCrime',b'LeonoraTheLion',b'Scotland',1
20-03-2021 07:40,b'Build today\nDeploy tomorrow\nBug fix rest of your life \n\nHappy coding!!\n\n#Sarcasm',b'BhavaniRavi_',b'Right here \xe2\x9e\xa1\xef\xb8\x8f',1
20-03-2021 07:21,b'SM is the most vulnerable place to find love from. You never know who is knocking at the door of your crush as whol\xe2\x80\xa6 https://t.co/u7VA4vkiI2',b'bhat200',b' England / Kashmir ',1
20-03-2021 07:15,b'Spotify people thinks that I actually sit and listen to their ads\xf0\x9f\x98\x82\nNo  bro I switch to jio Saavn or gaana\xf0\x9f\xa4\xaa\n#sarcasm #spotifyads',b'itzzarunima',"b'Siliguri, India'",1
20-03-2021 07:12,"b'@jordanbpeterson Yes, amazing argument Jordan! Bezos has every reason to underpay his employees! He needs it all for himself. #sarcasm.'",b'RubenMeibergen',b'Nederland',1
20-03-2021 07:11,b'Looking forward to the AFLmedia machine explaining how Dangerfield should get the Brownlow for that bump #sarcasm',b'temby644',"b'Adelaide, South Australia'",1
20-03-2021 06:51,"b'Honestly think @MichealMartinTD   is enjoying himself, feels like a big leader, especially in prolonged lockdown..\xe2\x80\xa6 https://t.co/3QgRhxYHvj'",b'Theannoyingpig',b'Ireland',1
20-03-2021 06:38,"b'Fixed the Date, Now it makes Sense.\n#Sarcasm https://t.co/bLDwLoAOBu'",b'AminaaKausar',b'Between a cage and a flight',1
20-03-2021 06:35,"b'@thrilway @NMBCanada Emanoil should! This instructor should get in touch with the Tatmadaw (and their manager, MAL)\xe2\x80\xa6 https://t.co/3wy1Pu0Sp6'",b'cardboardsky',b'',1
20-03-2021 06:13,"b'""RIPPED JEANS NOT RIGHT TO WEAR"" - UTTRAKHAND CM, TIRATH SINGH RAWAT. This is typical foot in mouth disease symptom\xe2\x80\xa6 https://t.co/cnrLafAGgj'",b'gsb2041',b'Jalandhar',1
20-03-2021 06:04,"b'That communists/leftists are warriors of downtrodden people and have lot of ""hOnEsTy &amp; InTeGriTy"" \xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#sarcasm https://t.co/RCLABTdBsd'",b'JeonaMord',b'Dil vich wasda PANJAB balliye',1
20-03-2021 06:02,b'Arabian long lasting perfumes available. \nLocation: Kaduna\n\xf0\x9f\x93\x9e: 08069673730\n#Nationwide #Delivery.\nKindly Retweet.\xe2\x80\xa6 https://t.co/gKzGewF3z4',b'Yusrah_collect',b'Kaduna',1
20-03-2021 05:45,b'I wish...\n#desimemes #sarcasm #bollywoodmemes #rvcjinsta #sarcasticmemes #rvcj #hindijokes #funnymemes\xe2\x80\xa6 https://t.co/fzzDcrr7xV',b'memekin',b'',1
20-03-2021 05:25,b'Listen. At least pretend.\n\nListen to your heart:\n\nhttps://t.co/4T8CEnKVpF\n\n#breakup #sarcasm #etsy #relationship\xe2\x80\xa6 https://t.co/MP3UgMNiYP',b'OhCheetah',"b'New Delhi, India'",1
20-03-2021 05:10,b'Thanks for letting us know. \n#AliaBhatt #Sarcasm #indianmedia https://t.co/6FLwpHNdc6',b'varunsathiapal',b'Palakkad',1
20-03-2021 05:10,b'Story of my life. \xf0\x9f\x92\xaf\xf0\x9f\x98\x86\n.\nShop here:\nhttps://t.co/eeddFN7PTi\n.\n#TwoFatChimps #FunnyShirts #onlineshopping #Shopping\xe2\x80\xa6 https://t.co/apvqsGYawI',b'twofatchimps',b'',1
20-03-2021 05:05,b'25 Things I Would Be Doing on a Friday Night If It Was Still 1984 https://t.co/5vZRpNMVXx via @BonnywoodManor\xe2\x80\xa6 https://t.co/s2T5bssMoZ',b'BonnywoodManor',b'Dallas',1
20-03-2021 05:05,"b'Meh, still awake, though these hunters on Super Natural are bugging the shit out of me. You had to go the ""I\'m gonn\xe2\x80\xa6 https://t.co/iombDCPHeU'",b'verinSedai',b'USA',1
20-03-2021 04:33,b'Idiot Fondue - Case Study #19: Stoned Grandpas and a Fear of Frying https://t.co/3KSJ3KuVpG via @BonnywoodManor\xe2\x80\xa6 https://t.co/2ZUhn45pj3',b'BonnywoodManor',b'Dallas',1
20-03-2021 04:14,b'@medicalfreed0m Read \xe2\x80\x9cBiopiracy\xe2\x80\x9d by @drvandanashiva  \n\nIt will answer all of the \xe2\x80\x9cfor the good of the world\xe2\x80\x9d lies\xe2\x80\xa6 https://t.co/O5XYvAxg7Y',b'jsbach_it',b'',1
20-03-2021 04:12,b'@cagurujii @Infosys_GSTN Q is 1st to whom train?\nCouncil is failed not INFOSYS \xf0\x9f\x99\x89\xf0\x9f\x99\x8a\xf0\x9f\x99\x88\n#sarcasm',b'shitudada',"b'Nashik, India'",1
20-03-2021 03:54,b'Past Imperfect - #559 https://t.co/tlU4C3FLq4 via @BonnywoodManor #humor #sarcasm #writing #ShortStory #movies #books',b'BonnywoodManor',b'Dallas',1
20-03-2021 03:47,b'@JTforWard2 How can the city continue to prioritize shuffleboard when we have community lead goals to achieve 50% o\xe2\x80\xa6 https://t.co/BFD7cYPftl',b'aefrieden',"b'Union Square, Somerville'",1
20-03-2021 03:30,"b'It\'s said that #sarcasm is the lowest form of #wit. To that I say ""No, really? Hey, somebody give this person a #Nobel #peace #prize!""'",b'wit_twitt',b'',1
20-03-2021 03:24,"b""Who will if I don't\n\n#friends #buddies #bestfriends #relationship #memes #wakeup #friday #saturday #party #sarcasm\xe2\x80\xa6 https://t.co/eGpUhgCO5F""",b'TheLaughingLadd',b'',1
20-03-2021 03:05,"b""@wendyevaK You got some mighty small pockets for all them?!?! #sarcasm\n\nSeriously, that's an awesome collection.\n\nC\xe2\x80\xa6 https://t.co/be6UQ4uFDR""",b'bdsatterfield',"b'Pennsylvania, USA (Global)'",1
20-03-2021 02:58,b'@Swamy39 @NAVANGULTEJAS @i_amdinesh Bollywood entry in politics is very common these days. \nLet ther b one Bollywood Ex Ministry. #Sarcasm \xf0\x9f\x99\x83',b'mm_0774',b'India',1
20-03-2021 02:50,b'@DavidBegnaud I completely forgot that Senator Paul is an expert on infectious diseases. #sarcasm',b'marymarpr',"b'San Juan, Puerto Rico'",1
20-03-2021 02:46,"b'Yep, it was definitely the coach. #sarcasm https://t.co/KjwyrnTp8d'",b'dagmar27',b'',1
20-03-2021 02:46,b'@OlderSexWriter @ReturnofR I think we have a winner here! #sarcasm',b'missybelladonna',"b'In a Galaxy far, far away...'",1
20-03-2021 02:29,"b'Congrats @HardFactorPat, as a recent puppy owner let me tell you that your life is going to change (for the better) #sarcasm'",b'Chip_Douglas_',b'',1
20-03-2021 02:25,b'@BlueJayontheRox @TheDVerity My bad I should have used the #sarcasm hashtag at the end lol',b'Grumpy7447',"b'Loveland, CO'",1
20-03-2021 02:25,b'@JoeyMulinaro The big ten looks outstanding so far #sarcasm',b'jasmartinez76',b'',1
20-03-2021 02:15,b'Apparently Buddy was slowing down the offense! #sarcasm #CUSEvsSDSU',b'HalforNY22',b'Syracuse will always be home!',1
20-03-2021 02:05,b'@David_W_Olinger blam price for the loss game #sarcasm',b'Imparfaite90_',b'',1
20-03-2021 02:04,"b'@SarahFuller_27 @NCAA Oh no. I feel very bad for these woman, so very very bad. #Sarcasm'",b'bryceblazevic',"b'Minnesota, USA'",1
20-03-2021 02:02,b'Pic 1: You like this hero \nPic 2 : I like this hero.\n\nWe are not same bro\n\n#saturday #india #joke #desimemes\xe2\x80\xa6 https://t.co/GerhhhwoqZ',b'UdyawarTanush',"b',Manjeshwar,Kasargod,Kerala'",1
20-03-2021 02:02,b'Me taking the piss out of the Bill Burr drama check it out.\n#instagramdown \n#FridayVibes \n#CancelCulture\xe2\x80\xa6 https://t.co/ZhVeeqtZin',b'PrometheusPrim3',b'',1
20-03-2021 01:57,b'Oh my!  How shocking!  #Sarcasm intended... https://t.co/AwhIU0g6FV',b'JeffreyAWillia4',b'Gunter Texas',1
20-03-2021 01:41,b'Byron and danault have to be out there because of all the past success #SARCASM #HABS',b'alexp1189',b'',1
20-03-2021 01:36,b'@Braft96 @isaac_irby @KealiaOhai @JJWatt #sarcasm or Onion headline???',b'nickeaster19',b'',1
20-03-2021 01:34,"b""Lots of Trump folks in Idaho.  So they are 'Enjoying' the #TrumpVirus waiting for herd immunity!  #Sarcasm intended\xe2\x80\xa6 https://t.co/Yx702cXSkA""",b'JeffreyAWillia4',b'Gunter Texas',1
20-03-2021 01:13,b'That Purdue -7 is looking good..#sarcasm #Purdont',b'only1scratch',"b'Rahway, NJ'",1
20-03-2021 01:09,b'Hustle hard king #sarcasm https://t.co/mK9ZHfpExS',b'NotTheRealGoose',b'Delco',1
20-03-2021 01:03,b'Really hate to see UNC getting steam rolled in the first round #sarcasm',b'eric_mullins',"b'Jonesboro, AR'",1
20-03-2021 00:54,b'Color me SHOCKED. #sarcasm https://t.co/4pOQoaiBsn',b'DBonny',b'PNW',1
20-03-2021 00:52,b'@PalmerReport #sarcasm or Onion headline???',b'nickeaster19',b'',1
20-03-2021 00:50,"b""Can't think of what to do with all those spam emails?\xc2\xa0\xc2\xa0Is sending them to your spam folder just not enough?\xc2\xa0\xc2\xa0Get re\xe2\x80\xa6 https://t.co/wDLeqP2ZBR""",b'shadowconn',"b'Indianapolis, IN'",1
20-03-2021 00:44,b'@ANight92 @SeattleKraken Before Toronto wins the Stanley Cup? Or a game? #sarcasm',b'Darrell_Samuels',"b'Mississauga, ON'",1
20-03-2021 00:34,b'@TMcCol @MrAndyNgo Narrative smarrative. I get my news from @CNN. The most trusted news network on TV. \n\n\xf0\x9f\x98\x82#Sarcasm',b'DatuliTom',b'',1
20-03-2021 00:14,"b'Today, @JoeBiden cancelled 0.1% of student loans! What a bold move!! #sarcasm #throwcrumbs\n\nhttps://t.co/BjbNVcGAuy'",b'DaNumbersGuy',"b'Illinois, USA'",1
20-03-2021 00:08,"b'@TarekFatah @pvsubramanyam Will a Rihanna or Greta comment on this. No, a peaceful protest by farmers and govt with\xe2\x80\xa6 https://t.co/oHOkQHhBo5'",b'iamforfos',b'',1
20-03-2021 00:08,"b""@chillywillers @KRS_JAC 'If we could save just *one* child..!!'\n\n#StopTheMadness..!!\n\n#Sarcasm""",b'sleeper_54',b'',1
20-03-2021 00:08,b'Thank you everyone for your kind words \xe2\x9d\xa4\xef\xb8\x8f my dad had that zany clever British Wit and taught me everything I know a\xe2\x80\xa6 https://t.co/zzXHkWfGWR',b'HerbwitchShoppe',b'Kingsville Ontario',1
20-03-2021 00:03,"b""@ReneeAlida #FakeNews, our Dear Leader's #FirstLady would never have something so plebian happen to her immaculate\xe2\x80\xa6 https://t.co/GNUoMFjIcl""",b'JizzelEtBass',"b'Anaheim, CA'",1
20-03-2021 00:02,"b'@JesseJHamilton @POTUS @NBCNewYork Here\xe2\x80\x99s the deal folks, It\xe2\x80\x99s Trump\xe2\x80\x99s fault; Biden fell because of the strong wind\xe2\x80\xa6 https://t.co/y4O4CvKjhb'",b'GapiEmiliano',b'',1
19-03-2021 23:58,b'Still not sold on First Team All-America Cade Cunningham. Need to see more. #Sarcasm',b'CWilliamson44',"b'New York, USA'",1
19-03-2021 23:48,b'Fantastic. #sarcasm https://t.co/oK4vBupIRO',b'DianaVGalbraith',b'SF Bay Area',1
19-03-2021 23:34,"b'@micahuetricht @instagram @MilesKLassin AI , skynet, or humanoid cyborgs may never get or understand #Satire or\xe2\x80\xa6 https://t.co/wgHlL3MtMh'",b'tlacaelel_x',b'Planet Alderaan',1
19-03-2021 22:24,"b""@ElijahSchaffer Stop with the #Facts &amp; #Statistics, Whitey! You're obviously racist!\n\n#Sarcasm\n\n#Fire #FalconAndWinterSoldier #wap #420life""",b'Flood2000',"b'Saint Louis, Missouri, U.S.A.'",1
19-03-2021 22:20,"b'@AuntCinnamon I see she is still ""keeping it classy""....#sarcasm \xf0\x9f\x91\x80'",b'PaulaJo41820905',"b'North Carolina, USA\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 MAGA'",1
19-03-2021 22:17,b'@JRubinBlogger Yeah.  But.  He tripped on the stairs.\n\n#sarcasm',b'DemocratWit',"b'Atlanta, GA'",1
19-03-2021 22:17,"b""I'd like to thank @USPS for your swift delivery. That's #sarcasm since you're so slow I felt the need to explain th\xe2\x80\xa6 https://t.co/QSkRhZywnh""",b'3deepGaming',b'',1
19-03-2021 22:15,b'@Canucks Looks pumped up! #sarcasm',b'Matt19324774',b'',1
19-03-2021 22:11,"b""@blakandblack Women shouldn't be in parliment due to lack of self control #sarcasm""",b'commmodore64',b'',1
19-03-2021 22:08,b'@AP This is just wonderful....#sarcasm \xf0\x9f\x99\x84',b'Survived4711ac',"b'New York, USA'",1
19-03-2021 22:05,b'Not what I meant when I said I\xe2\x80\x99d really like to be blown. #AirSuspension #Mercedes #AlwaysSomething #OldCarsAreFun\xe2\x80\xa6 https://t.co/5SQgiDzQP3',b'TwitchyDoge',"b'New York, USA'",1
19-03-2021 22:00,"b""@adater Perfect... that's exactly what we need #Sarcasm #GoAvsGo #Avalanche""",b'ColoradoYeti_95',"b'Colorado, USA'",1
19-03-2021 21:47,"b'@OctoberFerguson Nope! I wake up every morning awaiting the question about what\xe2\x80\x99s on top of my fridge, so I can see\xe2\x80\xa6 https://t.co/N7TSNP0tMU'",b'needtruthhope',"b'North Dakota, USA'",1
19-03-2021 21:45,b'Nice timing @FarmingtonCity #Sarcasm https://t.co/7vDdwjfPEW',b'DarkStarPhoenix',"b'Layton, Utah'",1
19-03-2021 21:45,"b""@timkawakami It's all your fault! #Sarcasm""",b'robmart437',"b'Tempe, AZ'",1
19-03-2021 21:42,b'Sure...brother make more videos so I can feel good about the darkness I am in...#SARCASM... https://t.co/PrOjBAmPJv',b'RazaKAZ37759238',b'',1
19-03-2021 21:41,"b'@LouiseTilbrook1 It\xe2\x80\x99s not just Waitrose, I\xe2\x80\x99ve had problems getting the food my cats prefer for some time  from Tesc\xe2\x80\xa6 https://t.co/TrWySD20m7'",b'NVWools',"b'Neath Valley, Wales'",1
19-03-2021 21:40,b'Does anyone wonder why teaching comes with a degree? #sarcasm',b'NarelleLynch1',"b'Melbourne, Victoria'",1
19-03-2021 21:35,"b'@ScienceNews And then, there are also the cases of PTSD amongst frontline working physicians, nurses and care staff\xe2\x80\xa6 https://t.co/AtrD31LTiP'",b'SCarlMcGrath',b'United Kingdom',1
19-03-2021 21:27,"b'Oh, darn.  Ohio State is gone.  #NCAATournament #sarcasm'",b'neal_gosz',"b'Greenville, WI'",1
19-03-2021 21:26,b'@Crussian17 #sarcasm I luv it!',b'mungerian',b'',1
19-03-2021 21:23,b'Oh the humanity \xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84 #sarcasm https://t.co/kKpITHaY8f',b'Fiddle__DeeDee',"b'Edmonton, Alberta'",1
19-03-2021 21:18,"b'@tylermeredith @TurnbullWhitby Yay!  The economy survived!!  And only 22,000 Canadian lives were needed (so far) as\xe2\x80\xa6 https://t.co/vhTekqxMR3'",b'camidlifecrisis',b'Canada',1
19-03-2021 21:10,b'How to Get My Rich Uncle to Give You Money (Sarcasm)\nU need money. U need it now! Instead of getting Internet peeps\xe2\x80\xa6 https://t.co/l5Z14uaG77',b'shadowconn',"b'Indianapolis, IN'",1
19-03-2021 21:09,b'#fbf The great @bobby_cannavale got to take a picture w/me @ComedyGovs He came to see @TheRealDiceClay but wanted a\xe2\x80\xa6 https://t.co/vzwA6kHI7G',b'ejkerrigan',b'Philadelphia /Los Angeles',1
